state,state_code,dayspostlegal,distance,income,legal,month,ppg,quality_score,quantity,year
Colorado,8,188,2343.937,48869,1,5,4.2328753,2,28.349524,2013
Colorado,8,294,2343.937,48869,1,8,7.0547924,3,28.349524,2013
Colorado,8,330,2387.7419,48869,1,9,28.219170000000002,2,7.087380900000001,2013
Colorado,8,231,2230.3601,48869,1,6,7.5839019,3,28.349524,2013
Colorado,8,73,2268.8831,48869,1,1,1.0006796999999998,2,19.986414,2013
Colorado,8,122,2339.0271,48869,1,3,6.3493133,3,28.349524,2013
Colorado,8,246,2343.937,48869,1,7,8.818489999999999,2,14.174762,2013
Colorado,8,137,2343.937,48869,1,3,9.876709,3,3.5436904,2013
Colorado,8,257,2323.335,48869,1,7,8.4657507,2,3.5436904,2013
Colorado,8,133,2413.7881,48869,1,3,9.876709,2,28.349524,2013
Colorado,8,166,2197.208,48869,1,4,3.5273962,2,28.349524,2013
Colorado,8,300,2387.7419,48869,1,8,8.1130114,2,14.174762,2013
Colorado,8,151,2362.25,48869,1,4,5.2910943,3,14.174762,2013
Colorado,8,132,2343.937,48869,1,3,4.9383545,3,28.349524,2013
Colorado,8,96,2230.3601,48869,1,2,7.0547924,3,28.349524,2013
Colorado,8,168,2164.6121,48869,1,4,7.0547924,3,28.349524,2013
Colorado,8,157,2349.8269,48869,1,4,5.2910943,3,28.349524,2013
Colorado,8,333,2230.3601,48869,1,9,5.2910943,3,28.349524,2013
Colorado,8,116,2268.8831,48869,1,2,7.0547924,2,28.349524,2013
Colorado,8,238,2471.666,48869,1,6,8.818489999999999,3,28.349524,2013
Colorado,8,208,2343.937,48869,1,5,20.042023,3,4.9895163,2013
Colorado,8,278,2443.0171,48869,1,8,5.2910943,2,28.349524,2013
Colorado,8,175,2155.2471,48869,1,4,2.0042023999999996,2,4.9895163,2013
Colorado,8,78,2155.2471,48869,1,1,7.0547924,2,28.349524,2013
Colorado,8,260,2355.0391,48869,1,7,9.876709,3,28.349524,2013
Colorado,8,115,2343.937,48869,1,2,9.876709,3,3.5436904,2013
Colorado,8,80,2162.062,48869,1,1,2.1164377,2,28.349524,2013
Colorado,8,135,2343.937,48869,1,3,8.0168095,2,4.9895163,2013
Colorado,8,141,2343.937,48869,1,3,4.7619848,2,28.349524,2013
Colorado,8,66,2387.7419,48869,1,1,14.109585000000001,2,3.5436904,2013
Colorado,8,131,1973.425,48869,1,3,5.2910943,2,28.349524,2013
Colorado,8,218,2339.0271,48869,1,6,7.0547924,2,28.349524,2013
Colorado,8,293,2355.0391,48869,1,8,10.021011,3,4.9895163,2013
Colorado,8,154,2443.0171,48869,1,4,1.2345886000000001,2,28.349524,2013
Colorado,8,175,2064.9041,48869,1,4,11.287666999999999,3,3.5436904,2013
Colorado,8,303,2025.118,48869,1,8,7.0547924,3,7.087380900000001,2013
Colorado,8,84,2443.0171,48869,1,1,9.876709,3,3.5436904,2013
Colorado,8,117,2296.5459,48869,1,2,10.021011,3,4.9895163,2013
Colorado,8,260,2230.3601,48869,1,7,5.2910943,2,28.349524,2013
Colorado,8,77,2164.6121,48869,1,1,3.5273962,3,28.349524,2013
Colorado,8,160,2230.3601,48869,1,4,5.2910943,2,28.349524,2013
Colorado,8,80,2370.624,48869,1,1,10.021011,2,4.9895163,2013
Colorado,8,140,2343.937,48869,1,3,7.0547924,3,28.349524,2013
Colorado,8,171,2387.7419,48869,1,4,8.818489999999999,3,28.349524,2013
Colorado,8,141,2444.1411,48869,1,3,4.5856152,2,28.349524,2013
Colorado,8,121,2343.937,48869,1,3,4.9383545,3,28.349524,2013
Colorado,8,122,2339.0271,48869,1,3,10.582189,3,28.349524,2013
Colorado,8,319,2387.7419,48869,1,9,15.031517000000001,3,4.9895163,2013
Colorado,8,325,2444.1411,48869,1,9,7.7602715,2,28.349524,2013
Colorado,8,273,2339.0271,48869,1,8,10.021011,3,4.9895163,2013
Colorado,8,301,1947.1979999999999,48869,1,8,1.5873283,2,28.349524,2013
Colorado,8,221,2355.0391,48869,1,6,7.0547924,3,28.349524,2013
Colorado,8,200,2343.937,48869,1,5,8.4657507,3,3.5436904,2013
Colorado,8,220,2355.0391,48869,1,6,8.818489999999999,2,28.349524,2013
Colorado,8,268,2355.0391,48869,1,7,6.012607099999999,2,4.9895163,2013
Colorado,8,97,2230.3601,48869,1,2,10.021011,3,4.9895163,2013
Colorado,8,76,2296.5459,48869,1,1,10.582189,3,28.349524,2013
Colorado,8,166,2230.3601,48869,1,4,1.0021011999999998,2,4.9895163,2013
Colorado,8,79,2343.937,48869,1,1,16.931501,2,3.5436904,2013
Colorado,8,278,2343.937,48869,1,8,6.7020526,3,28.349524,2013
Colorado,8,260,1901.9470000000001,48869,1,7,40.084045,3,4.9895163,2013
Colorado,8,75,2358.2251,48869,1,1,1.3404106000000002,2,28.349524,2013
Colorado,8,291,2358.2251,48869,1,8,1.3336091,2,14.996898000000002,2013
Colorado,8,205,2230.3601,48869,1,5,3.5273962,2,28.349524,2013
Colorado,8,249,2443.0171,48869,1,7,10.021011,2,4.9895163,2013
Colorado,8,200,2323.335,48869,1,5,7.7602715,3,14.174762,2013
Colorado,8,77,2339.0271,48869,1,1,5.0105057,2,4.9895163,2013
Colorado,8,101,2358.2251,48869,1,2,1.0582188,2,28.349524,2013
Colorado,8,220,2420.178,48869,1,6,3.1746566,2,28.349524,2013
Colorado,8,129,2230.3601,48869,1,3,9.171230300000001,3,14.174762,2013
Colorado,8,239,2064.9041,48869,1,6,9.992624300000001,2,10.007381,2013
Colorado,8,105,2432.855,48869,1,2,17.636979999999998,3,28.349524,2013
Colorado,8,77,2343.937,48869,1,1,10.021011,2,4.9895163,2013
Colorado,8,324,2162.062,48869,1,9,8.0168095,3,4.9895163,2013
Colorado,8,288,2162.062,48869,1,8,6.6680455,3,14.996898000000002,2013
Colorado,8,208,2343.937,48869,1,5,5.2910943,3,28.349524,2013
Colorado,8,132,2162.062,48869,1,3,7.9940991,2,10.007381,2013
Colorado,8,259,2497.3579,48869,1,7,9.018910400000001,3,4.9895163,2013
Colorado,8,284,2343.937,48869,1,8,9.171230300000001,3,14.174762,2013
Colorado,8,94,2151.6909,48869,1,2,9.876709,2,7.087380900000001,2013
Colorado,8,286,2343.937,48869,1,8,10.582189,3,28.349524,2013
Colorado,8,92,2443.0171,48869,1,2,7.7602715,3,28.349524,2013
Colorado,8,238,2230.3601,48869,1,6,9.992624300000001,3,10.007381,2013
Colorado,8,202,2230.3601,48869,1,5,5.6438336,3,28.349524,2013
Colorado,8,250,2337.2581,48869,1,7,6.3493133,3,14.174762,2013
Colorado,8,176,2343.937,48869,1,4,11.287666999999999,3,28.349524,2013
Colorado,8,95,2285.134,48869,1,2,10.021011,3,4.9895163,2013
Colorado,8,244,2343.937,48869,1,7,10.582189,3,28.349524,2013
Colorado,8,176,2413.9179999999997,48869,1,4,7.0547924,3,7.087380900000001,2013
Colorado,8,287,2337.2581,48869,1,8,8.4657507,2,14.174762,2013
Colorado,8,104,2064.9041,48869,1,2,3.5273962,2,28.349524,2013
Colorado,8,294,2343.937,48869,1,8,7.7602715,2,28.349524,2013
Colorado,8,107,2349.8269,48869,1,2,4.2328753,2,3.5436904,2013
Colorado,8,265,2339.0271,48869,1,7,5.6438336,3,28.349524,2013
Colorado,8,230,1947.1979999999999,48869,1,6,9.876709,2,3.5436904,2013
Colorado,8,277,2327.2051,48869,1,8,7.0547924,3,7.087380900000001,2013
Colorado,8,243,2343.937,48869,1,7,5.2910943,3,28.349524,2013
Colorado,8,184,2355.0391,48869,1,5,10.021011,2,4.9895163,2013
Colorado,8,232,2339.0271,48869,1,6,4.409244999999999,2,28.349524,2013
Colorado,8,86,2343.937,48869,1,1,5.6438336,2,7.087380900000001,2013
Colorado,8,81,2343.937,48869,1,1,1.0006796999999998,2,19.986414,2013
Colorado,8,68,1751.839,48869,1,1,3.5273962,3,28.349524,2013
Colorado,8,127,2230.3601,48869,1,3,19.753418,3,3.5436904,2013
Colorado,8,272,2339.0271,48869,1,7,6.012607099999999,3,4.9895163,2013
Colorado,8,164,2414.355,48869,1,4,10.582189,2,28.349524,2013
Colorado,8,304,2064.9041,48869,1,9,5.6438336,3,28.349524,2013
Colorado,8,243,2343.937,48869,1,7,12.698627,3,3.5436904,2013
Colorado,8,305,2339.0271,48869,1,9,7.0547924,2,7.087380900000001,2013
Colorado,8,124,2358.2251,48869,1,3,3.5273962,2,28.349524,2013
Colorado,8,226,2387.7419,48869,1,6,6.5962309999999995,3,28.349524,2013
Colorado,8,75,2339.0271,48869,1,1,3.5273962,2,28.349524,2013
Colorado,8,266,2380.8269,48869,1,7,9.9982882,3,25.004279999999998,2013
Colorado,8,141,2422.5779,48869,1,3,2.8219168,2,7.087380900000001,2013
Colorado,8,66,2343.937,48869,1,1,10.582189,3,14.174762,2013
Colorado,8,152,2343.937,48869,1,4,5.996573400000001,2,28.349524,2013
Colorado,8,319,2057.9099,48869,1,9,8.4657507,2,28.349524,2013
Colorado,8,125,2230.3601,48869,1,3,8.4657507,2,28.349524,2013
Colorado,8,127,2343.937,48869,1,3,10.021011,2,4.9895163,2013
Colorado,8,238,2343.937,48869,1,6,8.289381,3,28.349524,2013
Colorado,8,225,1751.839,48869,1,6,7.9366411999999995,3,28.349524,2013
Colorado,8,326,2281.4741,48869,1,9,9.876709,2,7.087380900000001,2013
Colorado,8,92,2387.7419,48869,1,2,5.996573400000001,3,14.174762,2013
Colorado,8,264,2343.937,48869,1,7,5.2910943,3,28.349524,2013
Colorado,8,259,2355.0391,48869,1,7,5.2910943,3,28.349524,2013
Colorado,8,318,2343.937,48869,1,9,20.042023,3,4.9895163,2013
Colorado,8,196,2444.1411,48869,1,5,3.5273962,2,28.349524,2013
Colorado,8,320,2387.7419,48869,1,9,6.3493133,3,14.174762,2013
Colorado,8,82,2343.937,48869,1,1,7.0547924,3,28.349524,2013
Colorado,8,163,2245.5259,48869,1,4,4.2328753,2,28.349524,2013
Colorado,8,265,2343.937,48869,1,7,10.582189,3,28.349524,2013
Colorado,8,61,2230.3601,48869,1,1,10.021011,3,4.9895163,2013
Colorado,8,82,2343.937,48869,1,1,12.345886,3,28.349524,2013
Colorado,8,151,2373.384,48869,1,4,9.876709,3,3.5436904,2013
Colorado,8,332,2343.937,48869,1,9,20.042023,2,4.9895163,2013
Colorado,8,257,2343.937,48869,1,7,3.5273962,2,28.349524,2013
Colorado,8,102,2162.062,48869,1,2,10.021011,2,4.9895163,2013
Colorado,8,305,2300.5559,48869,1,9,1.7636981,2,28.349524,2013
Colorado,8,91,2382.1731,48869,1,1,1.0021011999999998,1,4.9895163,2013
Colorado,8,326,2343.937,48869,1,9,12.025214,1,4.9895163,2013
Colorado,8,111,2230.3601,48869,1,2,7.7602715,3,28.349524,2013
Colorado,8,72,2230.3601,48869,1,1,6.5256829000000005,3,28.349524,2013
Colorado,8,76,2162.062,48869,1,1,8.818489999999999,3,28.349524,2013
Colorado,8,64,2343.937,48869,1,1,7.0547924,3,28.349524,2013
Colorado,8,299,2444.1411,48869,1,8,7.0547924,2,14.174762,2013
Colorado,8,255,2343.937,48869,1,7,8.4657507,2,3.5436904,2013
Colorado,8,75,2362.25,48869,1,1,8.818489999999999,3,28.349524,2013
Colorado,8,144,2422.5779,48869,1,3,10.0,3,1.0,2013
Colorado,8,305,2387.7419,48869,1,9,5.6438336,2,7.087380900000001,2013
Colorado,8,292,2230.3601,48869,1,8,4.9383545,3,28.349524,2013
Colorado,8,272,2453.3521,48869,1,7,7.014708000000001,3,4.9895163,2013
Colorado,8,163,2400.217,48869,1,4,10.021011,2,4.9895163,2013
Colorado,8,323,2224.333,48869,1,9,1.4109584,2,28.349524,2013
Colorado,8,151,2197.208,48869,1,4,14.109585000000001,2,3.5436904,2013
Colorado,8,81,2268.8831,48869,1,1,7.0547924,2,28.349524,2013
Colorado,8,63,2162.02,48869,1,1,7.0547924,2,3.5436904,2013
Colorado,8,314,2362.25,48869,1,9,8.4657507,3,7.087380900000001,2013
Colorado,8,327,2387.7419,48869,1,9,7.0547924,3,28.349524,2013
Colorado,8,88,2343.937,48869,1,1,60.0,3,1.0,2013
Colorado,8,163,2210.7891,48869,1,4,7.0547924,3,14.174762,2013
Colorado,8,119,2343.937,48869,1,2,7.0547924,3,14.174762,2013
Colorado,8,160,2343.937,48869,1,4,16.931501,3,3.5436904,2013
Colorado,8,292,2064.9041,48869,1,8,6.1729430999999995,3,28.349524,2013
Colorado,8,67,1751.839,48869,1,1,8.0168095,3,4.9895163,2013
Colorado,8,69,2343.937,48869,1,1,3.5273962,3,28.349524,2013
Colorado,8,298,2343.937,48869,1,8,4.7619848,2,28.349524,2013
Colorado,8,173,2443.0171,48869,1,4,7.0547924,2,28.349524,2013
Colorado,8,109,2343.937,48869,1,2,2.8219168,3,28.349524,2013
Colorado,8,150,2262.7981,48869,1,3,7.0547924,3,14.174762,2013
Colorado,8,298,2343.937,48869,1,8,7.0547924,2,28.349524,2013
Colorado,8,323,2230.3601,48869,1,9,10.582189,2,28.349524,2013
Colorado,8,209,2392.656,48869,1,5,20.042023,3,4.9895163,2013
Colorado,8,248,1838.4041,48869,1,7,20.042023,2,4.9895163,2013
Colorado,8,307,2239.8069,48869,1,9,7.0547924,2,7.087380900000001,2013
Colorado,8,283,1751.839,48869,1,8,12.345886,3,28.349524,2013
Colorado,8,81,2337.2581,48869,1,1,9.523969699999999,3,28.349524,2013
Colorado,8,321,2343.937,48869,1,9,14.109585000000001,3,28.349524,2013
Colorado,8,221,2064.5549,48869,1,6,2.0042023999999996,3,4.9895163,2013
Colorado,8,147,2358.2251,48869,1,3,12.698627,2,3.5436904,2013
Colorado,8,271,2162.062,48869,1,7,6.3493133,3,14.174762,2013
Colorado,8,141,2230.3601,48869,1,3,14.109585000000001,3,28.349524,2013
Colorado,8,66,2343.937,48869,1,1,11.993147,3,28.349524,2013
Colorado,8,236,2162.062,48869,1,6,21.164376999999998,1,14.174762,2013
Colorado,8,291,2361.2371,48869,1,8,8.4657507,2,3.5436904,2013
Colorado,8,299,2337.2581,48869,1,8,8.4657507,2,28.349524,2013
Colorado,8,252,2432.855,48869,1,7,8.9933615,2,10.007381,2013
Colorado,8,264,2343.937,48869,1,7,9.018910400000001,2,4.9895163,2013
Colorado,8,98,1998.043,48869,1,2,10.582189,2,28.349524,2013
Colorado,8,262,2444.1411,48869,1,7,6.1729430999999995,3,28.349524,2013
Colorado,8,175,2387.7419,48869,1,4,5.2910943,2,28.349524,2013
Colorado,8,211,2362.25,48869,1,5,7.0547924,3,28.349524,2013
Colorado,8,262,2064.9041,48869,1,7,7.0547924,2,7.087380900000001,2013
Colorado,8,78,2343.937,48869,1,1,8.818489999999999,2,28.349524,2013
Colorado,8,94,2343.937,48869,1,2,12.025214,3,4.9895163,2013
Colorado,8,136,1947.1979999999999,48869,1,3,3.5273962,2,28.349524,2013
Colorado,8,77,2224.3569,48869,1,1,4.0084047,2,4.9895163,2013
Colorado,8,169,2343.937,48869,1,4,7.0547924,2,28.349524,2013
Colorado,8,226,2343.937,48869,1,6,10.582189,3,28.349524,2013
Colorado,8,101,2064.9041,48869,1,2,10.021011,2,4.9895163,2013
Colorado,8,143,2339.0271,48869,1,3,1.7636981,2,28.349524,2013
Colorado,8,234,2230.3601,48869,1,6,20.042023,2,4.9895163,2013
Colorado,8,69,2444.1411,48869,1,1,11.287666999999999,3,3.5436904,2013
Colorado,8,161,1968.8879,48869,1,4,4.0084047,2,4.9895163,2013
Colorado,8,258,2339.0271,48869,1,7,2.8219168,2,14.174762,2013
Colorado,8,229,1802.519,48869,1,6,3.5273962,3,28.349524,2013
Colorado,8,253,2444.1411,48869,1,7,10.582189,3,28.349524,2013
Colorado,8,330,2386.8601,48869,1,9,7.0547924,2,14.174762,2013
Colorado,8,205,2343.937,48869,1,5,70.54791999999999,2,7.087380900000001,2013
Colorado,8,96,2387.7419,48869,1,2,10.021011,3,4.9895163,2013
Colorado,8,70,2327.2051,48869,1,1,40.084045,3,4.9895163,2013
Colorado,8,77,2343.937,48869,1,1,2.8219168,2,3.5436904,2013
Colorado,8,284,2343.937,48869,1,8,11.287666999999999,2,3.5436904,2013
Colorado,8,191,2443.0171,48869,1,5,11.287666999999999,2,3.5436904,2013
Colorado,8,251,2343.937,48869,1,7,8.818489999999999,3,28.349524,2013
Colorado,8,78,2230.3601,48869,1,1,1.0002068000000002,2,14.996898000000002,2013
Colorado,8,297,2343.937,48869,1,8,9.876709,2,3.5436904,2013
Colorado,8,163,2444.1411,48869,1,4,8.4657507,3,7.087380900000001,2013
Colorado,8,182,2343.937,48869,1,5,8.4657507,2,14.174762,2013
Colorado,8,162,2387.7419,48869,1,4,3.5273962,3,28.349524,2013
Colorado,8,221,2343.937,48869,1,6,11.464038,2,28.349524,2013
Colorado,8,276,2422.5779,48869,1,8,8.4657507,2,28.349524,2013
Colorado,8,67,2382.1731,48869,1,1,3.0688345,3,28.349524,2013
Colorado,8,144,2343.937,48869,1,3,8.289381,3,28.349524,2013
Colorado,8,185,2343.937,48869,1,5,6.3493133,3,28.349524,2013
Colorado,8,87,2362.25,48869,1,1,7.0547924,3,28.349524,2013
Colorado,8,145,2375.9221,48869,1,3,14.109585000000001,2,3.5436904,2013
Colorado,8,311,2343.937,48869,1,9,7.0547924,2,28.349524,2013
Colorado,8,284,2339.0271,48869,1,8,4.409244999999999,3,28.349524,2013
Colorado,8,286,1947.1979999999999,48869,1,8,7.0547924,3,28.349524,2013
Colorado,8,224,2422.5779,48869,1,6,10.582189,3,7.087380900000001,2013
Colorado,8,176,2387.7419,48869,1,4,8.4657507,3,14.174762,2013
Colorado,8,237,2352.6379,48869,1,6,9.700339300000001,3,28.349524,2013
Colorado,8,273,2343.937,48869,1,8,7.0547924,2,14.174762,2013
Colorado,8,75,2343.937,48869,1,1,5.502738,3,28.349524,2013
Colorado,8,62,2337.2581,48869,1,1,4.9383545,2,14.174762,2013
Colorado,8,94,2413.3149,48869,1,2,8.4657507,2,7.087380900000001,2013
Colorado,8,82,2343.937,48869,1,1,10.021011,3,4.9895163,2013
Colorado,8,327,2343.937,48869,1,9,2.1164377,3,28.349524,2013
Colorado,8,204,2230.3601,48869,1,5,7.0547924,3,28.349524,2013
Colorado,8,70,2230.3601,48869,1,1,8.4657507,2,3.5436904,2013
Colorado,8,264,2323.335,48869,1,7,6.3493133,2,14.174762,2013
Colorado,8,223,2343.937,48869,1,6,8.818489999999999,3,28.349524,2013
Colorado,8,167,2361.2371,48869,1,4,9.876709,3,28.349524,2013
Colorado,8,89,2268.8831,48869,1,1,3.5273962,2,28.349524,2013
Colorado,8,112,2339.0271,48869,1,2,6.1729430999999995,2,28.349524,2013
Colorado,8,177,2387.7419,48869,1,4,9.018910400000001,3,4.9895163,2013
Colorado,8,244,2253.3259,48869,1,7,11.287666999999999,2,3.5436904,2013
Colorado,8,331,2230.3601,48869,1,9,5.6438336,2,3.5436904,2013
Colorado,8,220,2362.25,48869,1,6,4.9383545,2,14.174762,2013
Colorado,8,331,2343.937,48869,1,9,6.1729430999999995,3,28.349524,2013
Colorado,8,318,2444.1411,48869,1,9,5.2910943,3,28.349524,2013
Colorado,8,257,2230.3601,48869,1,7,7.0547924,3,28.349524,2013
Colorado,8,83,2443.0171,48869,1,1,5.0105057,2,4.9895163,2013
Colorado,8,272,2343.937,48869,1,7,1.9996576000000001,2,25.004279999999998,2013
Colorado,8,105,2339.0271,48869,1,2,10.021011,3,4.9895163,2013
Colorado,8,187,1751.839,48869,1,5,10.582189,3,28.349524,2013
Colorado,8,335,2358.2251,48869,1,10,8.4657507,3,3.5436904,2013
Colorado,8,308,2230.3601,48869,1,9,8.4657507,2,7.087380900000001,2013
Colorado,8,184,2304.791,48869,1,5,8.4937305,2,10.007381,2013
Colorado,8,319,2343.937,48869,1,9,8.818489999999999,2,28.349524,2013
Colorado,8,137,2337.2581,48869,1,3,6.3493133,3,14.174762,2013
Colorado,8,73,2076.48,48869,1,1,14.109585000000001,3,28.349524,2013
Colorado,8,185,2323.335,48869,1,5,4.5856152,3,28.349524,2013
Colorado,8,178,1802.519,48869,1,4,8.4657507,1,28.349524,2013
Colorado,8,198,2343.937,48869,1,5,12.345886,3,28.349524,2013
Colorado,8,159,2343.937,48869,1,4,5.2910943,2,28.349524,2013
Colorado,8,119,2230.3601,48869,1,2,35.273959999999995,3,28.349524,2013
Colorado,8,302,2046.7520000000002,48869,1,8,3.3340227999999996,3,14.996898000000002,2013
Colorado,8,265,2016.511,48869,1,7,1.9985248,2,10.007381,2013
Colorado,8,162,2339.0271,48869,1,4,10.021011,2,4.9895163,2013
Colorado,8,75,2230.3601,48869,1,1,7.0547924,2,28.349524,2013
Colorado,8,302,2343.937,48869,1,8,6.012607099999999,3,4.9895163,2013
Colorado,8,181,2064.5549,48869,1,5,10.021011,2,4.9895163,2013
Colorado,8,162,2197.208,48869,1,4,1.7636981,2,28.349524,2013
Colorado,8,240,2147.177,48869,1,6,9.876709,3,28.349524,2013
Colorado,8,318,2343.937,48869,1,9,2.8219168,3,14.174762,2013
Colorado,8,273,2343.937,48869,1,8,3.5273962,3,28.349524,2013
Colorado,8,238,2337.2581,48869,1,6,4.2328753,3,28.349524,2013
Colorado,8,79,1947.1979999999999,48869,1,1,11.287666999999999,3,7.087380900000001,2013
Colorado,8,254,2343.937,48869,1,7,11.287666999999999,3,28.349524,2013
Colorado,8,147,2361.2371,48869,1,3,4.2328753,2,7.087380900000001,2013
Colorado,8,220,2358.2251,48869,1,6,4.2328753,2,14.174762,2013
Colorado,8,120,2387.7419,48869,1,3,8.4657507,3,3.5436904,2013
Colorado,8,93,2230.3601,48869,1,2,7.0547924,2,7.087380900000001,2013
Colorado,8,321,2387.7419,48869,1,9,10.021011,1,4.9895163,2013
Colorado,8,326,2343.937,48869,1,9,1.7636981,3,28.349524,2013
Colorado,8,257,2343.937,48869,1,7,7.0547924,3,28.349524,2013
Colorado,8,304,2343.937,48869,1,9,7.0547924,3,28.349524,2013
Colorado,8,193,1751.839,48869,1,5,7.0547924,2,28.349524,2013
Colorado,8,273,2230.3601,48869,1,8,7.0547924,3,28.349524,2013
Colorado,8,74,2339.0271,48869,1,1,10.582189,2,28.349524,2013
Colorado,8,258,2230.3601,48869,1,7,3.5273962,3,14.174762,2013
Colorado,8,257,2230.3601,48869,1,7,14.109585000000001,3,14.174762,2013
Colorado,8,255,2387.7419,48869,1,7,6.3493133,3,28.349524,2013
Colorado,8,233,2238.3069,48869,1,6,9.876709,3,7.087380900000001,2013
Colorado,8,314,2230.3601,48869,1,9,3.5273962,3,28.349524,2013
Colorado,8,87,2387.7419,48869,1,1,7.0547924,3,28.349524,2013
Colorado,8,100,2387.7419,48869,1,2,8.4657507,3,14.174762,2013
Colorado,8,122,2387.7419,48869,1,3,11.287666999999999,2,3.5436904,2013
Colorado,8,209,2343.937,48869,1,5,11.287666999999999,2,7.087380900000001,2013
Colorado,8,312,2343.937,48869,1,9,16.931501,2,3.5436904,2013
Colorado,8,331,2343.937,48869,1,9,3.5273962,2,28.349524,2013
Colorado,8,67,2443.0171,48869,1,1,2.8219168,2,14.174762,2013
Colorado,8,325,2444.1411,48869,1,9,7.0547924,2,28.349524,2013
Colorado,8,212,2230.3601,48869,1,6,11.287666999999999,2,3.5436904,2013
Colorado,8,172,2457.2329,48869,1,4,2.0042023999999996,2,4.9895163,2013
Colorado,8,275,2343.937,48869,1,8,16.931501,3,3.5436904,2013
Colorado,8,309,2443.0171,48869,1,9,14.815063,3,14.174762,2013
Colorado,8,154,2230.3601,48869,1,4,8.818489999999999,2,28.349524,2013
Colorado,8,112,2387.7419,48869,1,2,7.0547924,3,28.349524,2013
Colorado,8,169,2343.937,48869,1,4,8.4657507,2,28.349524,2013
Colorado,8,251,2343.937,48869,1,7,11.287666999999999,2,3.5436904,2013
Colorado,8,297,2339.0271,48869,1,8,7.0547924,2,28.349524,2013
Colorado,8,178,2337.2581,48869,1,4,1.4109584,2,14.174762,2013
Colorado,8,104,2343.937,48869,1,2,1.7636981,2,28.349524,2013
Colorado,8,124,1751.839,48869,1,3,10.021011,2,4.9895163,2013
Colorado,8,298,2443.0171,48869,1,8,8.4657507,2,7.087380900000001,2013
Colorado,8,125,2343.937,48869,1,3,1.4109584,3,3.5436904,2013
Colorado,8,104,2281.4741,48869,1,2,28.219170000000002,1,14.174762,2013
Colorado,8,108,2343.937,48869,1,2,3.5273962,1,14.174762,2013
Colorado,8,235,2230.3601,48869,1,6,11.287666999999999,3,3.5436904,2013
Colorado,8,99,2337.2581,48869,1,2,10.582189,3,28.349524,2013
Colorado,8,284,2268.8831,48869,1,8,5.6438336,3,28.349524,2013
Colorado,8,111,2349.8269,48869,1,2,9.876709,3,3.5436904,2013
Colorado,8,225,2171.8789,48869,1,6,3.5273962,1,28.349524,2013
Colorado,8,318,2230.3601,48869,1,9,1.7636981,2,28.349524,2013
Colorado,8,119,2343.937,48869,1,2,20.042023,2,4.9895163,2013
Colorado,8,334,2223.374,48869,1,10,2.1164377,2,28.349524,2013
